pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"223310_DP1_223310_DP2_walkway_1","223310_DP1","223310_DP2","1","1","30"
"223310_DP2_223310_DP3_walkway_1","223310_DP2","223310_DP3","1","1","6"
"223310_DP3_223310_DP4_stairs_1","223310_DP3","223310_DP4","2","1","30"
"223310_DP4_223310_DP5_walkway_1","223310_DP4","223310_DP5","1","1","30"
"223311_2233120_walkway_1","223311","2233120","1","1","120"
"2233281_223320_ENT4_walkway_1","2233281","223320_ENT4","1","1","6"
"2233282_223320_ENT1_walkway_1","2233282","223320_ENT1","1","1","6"
"2233282_223320_ENT3_walkway_1","2233282","223320_ENT3","1","1","6"
"2233264_223320_ENT5_walkway_1","2233264","223320_ENT5","1","1","36"
"2233264_223320_ENT6_walkway_1","2233264","223320_ENT6","1","1","54"
"2233263_223320_ENT7_walkway_1","2233263","223320_ENT7","1","1","84"
"223320_ENT1_223320_DP2_walkway_1","223320_ENT1","223320_DP2","1","1","48"
"223320_ENT1_223320_CCP2_walkway_1","223320_ENT1","223320_CCP2","1","1","84"
"223320_ENT2_223320_DP1_elevator_1","223320_ENT2","223320_DP1","5","1","60"
"223320_ENT2_223320_KAR2_walkway_1","223320_ENT2","223320_KAR2","1","1","12"
"223320_ENT2_223320_CCP2_walkway_1","223320_ENT2","223320_CCP2","1","1","96"
"223320_ENT3_223320_CCP2_walkway_1","223320_ENT3","223320_CCP2","1","1","84"
"223320_ENT3_223320_DP1_stairs_1","223320_ENT3","223320_DP1","2","1","30"
"223320_ENT3_223320_KAR2_walkway_1","223320_ENT3","223320_KAR2","1","1","12"
"223320_DP1_223320_DP4_walkway_1","223320_DP1","223320_DP4","1","1","48"
"223320_DP2_223320_DP3_walkway_1","223320_DP2","223320_DP3","1","1","18"
"223320_DP3_223320_ENT4_walkway_1","223320_DP3","223320_ENT4","1","1","48"
"223320_DP4_223320_ENT5_stairs_1","223320_DP4","223320_ENT5","2","1","30"
"223320_DP4_223320_ENT6_elevator_1","223320_DP4","223320_ENT6","5","1","60"
"223320_DP4_223320_DP5_walkway_1","223320_DP4","223320_DP5","1","1","30"
"223320_DP5_223320_ENT7_stairs_1","223320_DP5","223320_ENT7","2","1","30"
"223320_DP5_223320_ENT7_elevator_1","223320_DP5","223320_ENT7","5","1","60"
"223320_ENT4_223320_KAR1_walkway_1","223320_ENT4","223320_KAR1","1","1","12"
"223320_ENT4_223320_CCP1_walkway_1","223320_ENT4","223320_CCP1","1","1","60"
"223320_ENT6_223320_KAR1_walkway_1","223320_ENT6","223320_KAR1","1","1","60"
"223320_ENT6_223320_CCP1_walkway_1","223320_ENT6","223320_CCP1","1","1","96"
"2233292_223330_DP1_elevator_1","2233292","223330_DP1","5","1","60"
"2233291_223330_DP1_elevator_1","2233291","223330_DP1","5","1","60"
"2233292_223330_ENT1_walkway_1","2233292","223330_ENT1","1","1","42"
"2233291_223330_ENT1_walkway_1","2233291","223330_ENT1","1","1","42"
"2233259_223330_ENT1_walkway_1","2233259","223330_ENT1","1","1","72"
"223333_223330_ENT1_walkway_1","223333","223330_ENT1","1","1","30"
"2233292_2233291_walkway_1","2233292","2233291","1","1","120"
"2508161_250810_DP2_stairs_1","2508161","250810_DP2","2","1","30"
"2508162_250810_DP2_stairs_1","2508162","250810_DP2","2","1","30"
"2508161_250810_DP2_elevator_1","2508161","250810_DP2","5","1","60"
"2508162_250810_DP2_elevator_1","2508162","250810_DP2","5","1","60"
"250898_250810_ENT1_walkway_1","250898","250810_ENT1","1","1","42"
"250898_250810_ENT2_walkway_1","250898","250810_ENT2","1","1","60"
"250810_ENT1_250810_DP1_stairs_1","250810_ENT1","250810_DP1","2","1","30"
"250810_ENT2_250810_DP1_elevator_1","250810_ENT2","250810_DP1","5","1","60"
"250810_DP1_250810_DP2_walkway_1","250810_DP1","250810_DP2","1","1","18"
"2508161_2508162_walkway_1","2508161","2508162","1","1","120"
"204331_204310_DP2_stairs_1","204331","204310_DP2","2","1","42"
"204331_204310_DP5_elevator_1","204331","204310_DP5","5","1","60"
"204331_204310_DP5_stairs_1","204331","204310_DP5","2","1","42"
"204331_204310_DP3_elevator_1","204331","204310_DP3","5","1","60"
"204333_204310_DP6_elevator_1","204333","204310_DP6","5","1","60"
"204332_204310_DP6_elevator_1","204332","204310_DP6","5","1","60"
"204333_204310_DP6_stairs_1","204333","204310_DP6","2","1","42"
"204332_204310_DP6_stairs_1","204332","204310_DP6","2","1","42"
"204333_204310_DP1_stairs_1","204333","204310_DP1","2","1","42"
"204332_204310_DP1_stairs_1","204332","204310_DP1","2","1","42"
"204334_204310_DP7_elevator_1","204334","204310_DP7","5","1","60"
"204334_204310_DP7_stairs_1","204334","204310_DP7","2","1","42"
"204334_204310_DP4_stairs_1","204334","204310_DP4","2","1","42"
"204334_204310_ENT2_walkway_1","204334","204310_ENT2","1","1","12"
"204310_ENT1_204310_DP1_walkway_1","204310_ENT1","204310_DP1","1","1","18"
"204310_DP1_204310_DP2_walkway_1","204310_DP1","204310_DP2","1","1","18"
"204310_DP1_204310_DP4_walkway_1","204310_DP1","204310_DP4","1","1","18"
"204310_DP2_204310_DP3_walkway_1","204310_DP2","204310_DP3","1","1","12"
"204310_DP5_204310_DP6_walkway_1","204310_DP5","204310_DP6","1","1","18"
"204310_DP6_204310_DP7_walkway_1","204310_DP6","204310_DP7","1","1","18"
"204333_204332_walkway_1","204333","204332","1","1","120"
"204473_204472_walkway_1","204473","204472","1","1","120"
"204481_204430_DP4_stairs_1","204481","204430_DP4","2","1","30"
"204483_204430_DP3_stairs_1","204483","204430_DP3","2","1","30"
"204482_204430_DP3_stairs_1","204482","204430_DP3","2","1","30"
"204484_204430_DP2_stairs_1","204484","204430_DP2","2","1","30"
"204484_204430_ENT3_walkway_1","204484","204430_ENT3","1","1","12"
"204455_204430_ENT1_walkway_1","204455","204430_ENT1","1","1","18"
"204430_ENT1_204430_DP1_stairs_1","204430_ENT1","204430_DP1","2","1","30"
"204430_ENT2_204430_DP2_stairs_1","204430_ENT2","204430_DP2","2","1","30"
"204430_DP1_204430_DP3_walkway_1","204430_DP1","204430_DP3","1","1","30"
"204430_DP2_204430_DP3_walkway_1","204430_DP2","204430_DP3","1","1","18"
"204430_DP3_204430_DP4_walkway_1","204430_DP3","204430_DP4","1","1","18"
"204483_204482_walkway_1","204483","204482","1","1","120"
"2015111_201710_DP11_elevator_1","2015111","201710_DP11","5","1","60"
"2015111_201710_DP11_escalator_1","2015111","201710_DP11","4","1","30"
"2015111_201710_DP8_stairs_1","2015111","201710_DP8","2","1","30"
"2015112_201710_DP12_elevator_1","2015112","201710_DP12","5","1","60"
"2015112_201710_DP12_escalator_1","2015112","201710_DP12","4","1","30"
"2015112_201710_DP9_stairs_1","2015112","201710_DP9","2","1","30"
"201511_201710_ENT1_walkway_1","201511","201710_ENT1","1","1","30"
"201511_201710_ENT2_walkway_1","201511","201710_ENT2","1","1","54"
"201511_201516_walkway_1","201511","201516","1","1","48"
"201715_201710_ENT3_walkway_1","201715","201710_ENT3","1","1","84"
"201715_201710_ENT4_walkway_1","201715","201710_ENT4","1","1","96"
"201710_ENT1_201710_DP2_elevator_1","201710_ENT1","201710_DP2","5","1","60"
"201710_ENT1_201710_DP1_escalator_1","201710_ENT1","201710_DP1","4","1","30"
"201710_ENT3_201710_DP4_escalator_1","201710_ENT3","201710_DP4","4","1","30"
"201710_DP1_201710_DP2_walkway_1","201710_DP1","201710_DP2","1","1","6"
"201710_DP1_201710_DP3_walkway_1","201710_DP1","201710_DP3","1","1","18"
"201710_DP2_201710_DP6_elevator_1","201710_DP2","201710_DP6","5","1","60"
"201710_DP3_201710_DP4_walkway_1","201710_DP3","201710_DP4","1","1","42"
"201710_DP3_201710_DP5_escalator_1","201710_DP3","201710_DP5","4","1","30"
"201710_DP5_201710_DP7_walkway_1","201710_DP5","201710_DP7","1","1","30"
"201710_DP6_201710_DP7_walkway_1","201710_DP6","201710_DP7","1","1","18"
"201710_DP7_201710_CNC_fare_gate_0","201710_DP7","201710_CNC","6","0","18"
"201710_CNC_201710_DP7_exit_gate_0","201710_CNC","201710_DP7","7","0","18"
"201710_CNC_201710_DP10_walkway_1","201710_CNC","201710_DP10","1","1","18"
"201710_CNC_201710_DP8_walkway_1","201710_CNC","201710_DP8","1","1","12"
"201710_CNC_201710_DP9_walkway_1","201710_CNC","201710_DP9","1","1","12"
"201710_DP10_201710_DP11_walkway_1","201710_DP10","201710_DP11","1","1","12"
"201710_DP10_201710_DP12_walkway_1","201710_DP10","201710_DP12","1","1","12"
"2020111_202010_DP9_elevator_1","2020111","202010_DP9","5","1","60"
"2020111_202010_DP9_stairs_1","2020111","202010_DP9","2","1","30"
"2020111_202010_DP6_stairs_1","2020111","202010_DP6","2","1","30"
"2020112_202010_DP10_elevator_1","2020112","202010_DP10","5","1","60"
"2020112_202010_DP10_stairs_1","2020112","202010_DP10","2","1","30"
"2020112_202010_DP7_stairs_1","2020112","202010_DP7","2","1","30"
"2020113_202010_ENT1_walkway_1","2020113","202010_ENT1","1","1","186"
"2020113_202010_ENT2_walkway_1","2020113","202010_ENT2","1","1","156"
"2020114_202010_ENT1_walkway_1","2020114","202010_ENT1","1","1","246"
"2020114_202010_ENT2_walkway_1","2020114","202010_ENT2","1","1","216"
"202084_202010_ENT3_walkway_1","202084","202010_ENT3","1","1","72"
"202085_202010_ENT1_walkway_1","202085","202010_ENT1","1","1","54"
"202085_202010_ENT2_walkway_1","202085","202010_ENT2","1","1","24"
"202010_ENT1_202010_DP1_escalator_1","202010_ENT1","202010_DP1","4","1","30"
"202010_ENT2_202010_DP2_elevator_1","202010_ENT2","202010_DP2","5","1","60"
"202010_DP1_202010_DP2_walkway_1","202010_DP1","202010_DP2","1","1","6"
"202010_DP2_202010_DP3_walkway_1","202010_DP2","202010_DP3","1","1","24"
"202010_DP2_202010_DP4_elevator_1","202010_DP2","202010_DP4","5","1","60"
"202010_DP3_202010_DP4_escalator_1","202010_DP3","202010_DP4","4","1","30"
"202010_DP4_202010_DP5_walkway_1","202010_DP4","202010_DP5","1","1","12"
"202010_DP5_202010_CNC_fare_gate_0","202010_DP5","202010_CNC","6","0","12"
"202010_CNC_202010_DP5_exit_gate_0","202010_CNC","202010_DP5","7","0","12"
"202010_DP5_202010_DP11_walkway_1","202010_DP5","202010_DP11","1","1","24"
"202010_CNC_202010_DP6_walkway_1","202010_CNC","202010_DP6","1","1","6"
"202010_CNC_202010_DP7_walkway_1","202010_CNC","202010_DP7","1","1","6"
"202010_CNC_202010_DP8_walkway_1","202010_CNC","202010_DP8","1","1","12"
"202010_DP8_202010_DP9_walkway_1","202010_DP8","202010_DP9","1","1","6"
"202010_DP8_202010_DP10_walkway_1","202010_DP8","202010_DP10","1","1","6"
"202010_DP11_202010_ENT3_escalator_1","202010_DP11","202010_ENT3","4","1","84"
"202010_DP11_202010_ENT3_elevator_1","202010_DP11","202010_ENT3","5","1","108"
"202091_202020_DP3_escalator_1","202091","202020_DP3","4","1","30"
"202091_202020_DP6_escalator_1","202091","202020_DP6","4","1","30"
"202091_202020_DP6_stairs_1","202091","202020_DP6","2","1","30"
"202091_202020_DP8_elevator_1","202091","202020_DP8","5","1","60"
"202092_202020_DP4_escalator_1","202092","202020_DP4","4","1","30"
"202092_202020_DP7_escalator_1","202092","202020_DP7","4","1","30"
"202092_202020_DP7_stairs_1","202092","202020_DP7","2","1","30"
"202092_202020_DP9_elevator_1","202092","202020_DP9","5","1","60"
"202086_202020_DP11_walkway_1","202086","202020_DP11","1","1","180"
"202020_ENT1_202020_DP2_escalator_1","202020_ENT1","202020_DP2","4","1","30"
"202020_ENT1_202020_DP2_stairs_1","202020_ENT1","202020_DP2","2","1","30"
"202020_ENT1_202020_DP1_walkway_1","202020_ENT1","202020_DP1","1","1","18"
"202020_ENT1_202020_DP10_walkway_1","202020_ENT1","202020_DP10","1","1","36"
"202020_DP1_202020_DP2_elevator_1","202020_DP1","202020_DP2","5","1","60"
"202020_DP2_202020_CNC_fare_gate_0","202020_DP2","202020_CNC","6","0","30"
"202020_CNC_202020_DP2_exit_gate_0","202020_CNC","202020_DP2","7","0","30"
"202020_CNC_202020_DP3_walkway_1","202020_CNC","202020_DP3","1","1","6"
"202020_CNC_202020_DP4_walkway_1","202020_CNC","202020_DP4","1","1","6"
"202020_CNC_202020_DP5_walkway_1","202020_CNC","202020_DP5","1","1","12"
"202020_DP5_202020_DP6_walkway_1","202020_DP5","202020_DP6","1","1","6"
"202020_DP5_202020_DP8_walkway_1","202020_DP5","202020_DP8","1","1","12"
"202020_DP5_202020_DP9_walkway_1","202020_DP5","202020_DP9","1","1","12"
"202020_DP5_202020_DP7_walkway_1","202020_DP5","202020_DP7","1","1","6"
"202020_DP10_202020_DP11_stairs_1","202020_DP10","202020_DP11","2","1","30"
"202020_DP10_202020_DP11_elevator_1","202020_DP10","202020_DP11","5","1","60"
"2020101_202030_DP7_escalator_1","2020101","202030_DP7","4","1","30"
"2020101_202030_DP5_escalator_1","2020101","202030_DP5","4","1","30"
"2020101_202030_DP5_stairs_1","2020101","202030_DP5","2","1","30"
"2020101_202030_DP9_elevator_1","2020101","202030_DP9","5","1","60"
"2020102_202030_DP8_escalator_1","2020102","202030_DP8","4","1","30"
"2020102_202030_DP6_escalator_1","2020102","202030_DP6","4","1","30"
"2020102_202030_DP6_stairs_1","2020102","202030_DP6","2","1","30"
"2020102_202030_DP10_elevator_1","2020102","202030_DP10","5","1","60"
"202030_ENT1_202030_DP1_walkway_1","202030_ENT1","202030_DP1","1","1","12"
"202030_ENT2_202030_DP3_elevator_1","202030_ENT2","202030_DP3","5","1","90"
"202030_DP1_202030_DP2_escalator_1","202030_DP1","202030_DP2","4","1","30"
"202030_DP2_202030_DP4_escalator_1","202030_DP2","202030_DP4","4","1","30"
"202030_DP3_202030_DP4_walkway_1","202030_DP3","202030_DP4","1","1","36"
"202030_DP4_202030_CNC_fare_gate_0","202030_DP4","202030_CNC","6","0","18"
"202030_CNC_202030_DP4_exit_gate_0","202030_CNC","202030_DP4","7","0","18"
"202030_CNC_202030_DP5_walkway_1","202030_CNC","202030_DP5","1","1","6"
"202030_CNC_202030_DP6_walkway_1","202030_CNC","202030_DP6","1","1","6"
"202030_CNC_202030_DP7_walkway_1","202030_CNC","202030_DP7","1","1","18"
"202030_CNC_202030_DP8_walkway_1","202030_CNC","202030_DP8","1","1","18"
"202030_DP7_202030_DP9_walkway_1","202030_DP7","202030_DP9","1","1","6"
"202030_DP8_202030_DP10_walkway_1","202030_DP8","202030_DP10","1","1","6"
"220591_220520_DP3_stairs_1","220591","220520_DP3","2","1","30"
"220592_220520_DP3_stairs_1","220592","220520_DP3","2","1","30"
"220591_220520_DP2_elevator_1","220591","220520_DP2","5","1","60"
"220592_220520_DP2_elevator_1","220592","220520_DP2","5","1","60"
"220593_220520_DP4_stairs_1","220593","220520_DP4","2","1","30"
"220594_220520_DP4_stairs_1","220594","220520_DP4","2","1","30"
"220593_220520_DP5_elevator_1","220593","220520_DP5","5","1","60"
"220594_220520_DP5_elevator_1","220594","220520_DP5","5","1","60"
"220521_220520_ENT1_walkway_1","220521","220520_ENT1","1","1","30"
"220581_220520_ENT2_walkway_1","220581","220520_ENT2","1","1","108"
"220520_ENT1_220520_TXI1_walkway_1","220520_ENT1","220520_TXI1","1","1","12"
"220520_ENT1_220520_KAR1_walkway_1","220520_ENT1","220520_KAR1","1","1","24"
"220520_ENT1_220520_DP1_stairs_1","220520_ENT1","220520_DP1","2","1","30"
"220520_ENT1_220520_DP1_elevator_1","220520_ENT1","220520_DP1","5","1","60"
"220520_DP1_220520_DP2_walkway_1","220520_DP1","220520_DP2","1","1","12"
"220520_DP2_220520_DP3_walkway_1","220520_DP2","220520_DP3","1","1","18"
"220520_DP2_220520_DP5_walkway_1","220520_DP2","220520_DP5","1","1","18"
"220520_DP3_220520_DP4_walkway_1","220520_DP3","220520_DP4","1","1","18"
"220520_DP4_220520_DP5_walkway_1","220520_DP4","220520_DP5","1","1","12"
"220520_DP5_220520_DP6_walkway_1","220520_DP5","220520_DP6","1","1","12"
"220520_DP6_220520_ENT2_stairs_1","220520_DP6","220520_ENT2","2","1","300"
"220520_DP6_220520_ENT2_elevator_1","220520_DP6","220520_ENT2","5","1","60"
"220520_ENT2_220520_CCP1_walkway_1","220520_ENT2","220520_CCP1","1","1","150"
"220591_220592_walkway_1","220591","220592","1","1","120"
"220593_220594_walkway_1","220593","220594","1","1","120"
"2216161_221610_DP1_stairs_1","2216161","221610_DP1","2","1","30"
"2216161_221610_ENT2_elevator_1","2216161","221610_ENT2","5","1","60"
"2216163_221610_DP2_stairs_1","2216163","221610_DP2","2","1","30"
"2216162_221610_DP2_stairs_1","2216162","221610_DP2","2","1","30"
"2216163_221610_DP2_elevator_1","2216163","221610_DP2","5","1","60"
"2216162_221610_DP2_elevator_1","2216162","221610_DP2","5","1","60"
"2216164_221610_DP3_stairs_1","2216164","221610_DP3","2","1","30"
"2216164_221610_ENT4_elevator_1","2216164","221610_ENT4","5","1","60"
"221622_221610_ENT1_walkway_1","221622","221610_ENT1","1","1","30"
"221622_221610_ENT2_walkway_1","221622","221610_ENT2","1","1","60"
"221622_221621_walkway_1","221622","221621","1","1","150"
"221621_221610_ENT2_walkway_1","221621","221610_ENT2","1","1","90"
"221621_221610_ENT1_walkway_1","221621","221610_ENT1","1","1","120"
"2216157_221610_ENT3_walkway_1","2216157","221610_ENT3","1","1","36"
"2216157_221610_ENT4_walkway_1","2216157","221610_ENT4","1","1","30"
"221610_ENT1_221610_DP1_stairs_1","221610_ENT1","221610_DP1","2","1","30"
"221610_ENT2_221610_DP1_elevator_1","221610_ENT2","221610_DP1","5","1","60"
"221610_DP1_221610_DP2_walkway_1","221610_DP1","221610_DP2","1","1","18"
"221610_DP2_221610_DP3_walkway_1","221610_DP2","221610_DP3","1","1","18"
"221610_DP3_221610_ENT3_stairs_1","221610_DP3","221610_ENT3","2","1","30"
"221610_DP3_221610_ENT4_elevator_1","221610_DP3","221610_ENT4","5","1","60"
"2216163_2216162_walkway_1","2216163","2216162","1","1","120"
"2000327_2000326_walkway_1","2000327","2000326","1","1","120"
"2000337_2000336_walkway_1","2000337","2000336","1","1","120"
"2000341_2000340_walkway_1","2000341","2000340","1","1","120"
"2000396_2000395_walkway_1","2000396","2000395","1","1","120"
"2000351_200020_DP8_escalator_1","2000351","200020_DP8","4","1","72"
"2000351_200020_DP5_stairs_1","2000351","200020_DP5","2","1","60"
"2000351_200020_DP3_escalator_1","2000351","200020_DP3","4","1","72"
"2000351_200020_DP6_elevator_1","2000351","200020_DP6","5","1","90"
"2000352_200020_DP9_escalator_1","2000352","200020_DP9","4","1","72"
"2000352_200020_DP5_stairs_1","2000352","200020_DP5","2","1","60"
"2000352_200020_DP4_escalator_1","2000352","200020_DP4","4","1","72"
"2000352_200020_DP7_elevator_1","2000352","200020_DP7","5","1","90"
"2000212_200020_DP12_exit_gate_0","2000212","200020_DP12","7","0","60"
"200020_DP12_2000212_fare_gate_0","200020_DP12","2000212","6","0","60"
"2000215_200020_DP12_exit_gate_0","2000215","200020_DP12","7","0","60"
"200020_DP12_2000215_fare_gate_0","200020_DP12","2000215","6","0","60"
"2000216_200020_DP13_exit_gate_0","2000216","200020_DP13","7","0","60"
"200020_DP13_2000216_fare_gate_0","200020_DP13","2000216","6","0","60"
"2000217_200020_DP13_exit_gate_0","2000217","200020_DP13","7","0","60"
"200020_DP13_2000217_fare_gate_0","200020_DP13","2000217","6","0","60"
"2000223_200020_DP14_exit_gate_0","2000223","200020_DP14","7","0","60"
"200020_DP14_2000223_fare_gate_0","200020_DP14","2000223","6","0","60"
"2000225_200020_DP14_exit_gate_0","2000225","200020_DP14","7","0","60"
"200020_DP14_2000225_fare_gate_0","200020_DP14","2000225","6","0","60"
"2000227_200020_DP15_exit_gate_0","2000227","200020_DP15","7","0","60"
"200020_DP15_2000227_fare_gate_0","200020_DP15","2000227","6","0","60"
"2000229_200020_DP15_exit_gate_0","2000229","200020_DP15","7","0","60"
"200020_DP15_2000229_fare_gate_0","200020_DP15","2000229","6","0","60"
"2000234_200020_DP16_exit_gate_0","2000234","200020_DP16","7","0","60"
"200020_DP16_2000234_fare_gate_0","200020_DP16","2000234","6","0","60"
"2000235_200020_DP16_exit_gate_0","2000235","200020_DP16","7","0","60"
"200020_DP16_2000235_fare_gate_0","200020_DP16","2000235","6","0","60"
"2000450_200020_ENT3_walkway_1","2000450","200020_ENT3","1","1","6"
"2000449_200020_ENT3_walkway_1","2000449","200020_ENT3","1","1","6"
"2000450_200020_DP17_walkway_1","2000450","200020_DP17","1","1","12"
"2000449_200020_DP17_walkway_1","2000449","200020_DP17","1","1","12"
"2000451_200020_DP17_walkway_1","2000451","200020_DP17","1","1","24"
"2000451_200020_ENT3_walkway_1","2000451","200020_ENT3","1","1","18"
"2000147_200020_DP1_walkway_1","2000147","200020_DP1","1","1","60"
"20002_200020_DP1_walkway_1","20002","200020_DP1","1","1","60"
"200065_200020_DP1_walkway_1","200065","200020_DP1","1","1","48"
"200020_ENT1_200020_DP1_walkway_1","200020_ENT1","200020_DP1","1","1","24"
"200020_ENT1_200020_DP17_walkway_1","200020_ENT1","200020_DP17","1","1","24"
"200020_ENT1_200020_DP2_walkway_1","200020_ENT1","200020_DP2","1","1","18"
"200020_ENT2_200020_DP17_walkway_1","200020_ENT2","200020_DP17","1","1","24"
"200020_ENT2_200020_DP11_walkway_1","200020_ENT2","200020_DP11","1","1","48"
"200020_ENT2_200020_DP10_walkway_1","200020_ENT2","200020_DP10","1","1","18"
"200020_ENT3_200020_DP11_walkway_1","200020_ENT3","200020_DP11","1","1","42"
"200020_DP2_200020_DP14_walkway_1","200020_DP2","200020_DP14","1","1","18"
"200020_DP2_200020_CNC1_fare_gate_0","200020_DP2","200020_CNC1","6","0","18"
"200020_CNC1_200020_DP2_exit_gate_0","200020_CNC1","200020_DP2","7","0","18"
"200020_CNC1_200020_DP3_walkway_1","200020_CNC1","200020_DP3","1","1","12"
"200020_CNC1_200020_DP4_walkway_1","200020_CNC1","200020_DP4","1","1","12"
"200020_CNC1_200020_DP5_walkway_1","200020_CNC1","200020_DP5","1","1","6"
"200020_CNC1_200020_DP6_walkway_1","200020_CNC1","200020_DP6","1","1","12"
"200020_CNC1_200020_DP7_walkway_1","200020_CNC1","200020_DP7","1","1","12"
"200020_DP5_200020_CNC2_walkway_1","200020_DP5","200020_CNC2","1","1","6"
"200020_CNC2_200020_DP10_exit_gate_0","200020_CNC2","200020_DP10","7","0","12"
"200020_DP10_200020_CNC2_fare_gate_0","200020_DP10","200020_CNC2","6","0","12"
"200020_CNC2_200020_DP9_walkway_1","200020_CNC2","200020_DP9","1","1","12"
"200020_CNC2_200020_DP8_walkway_1","200020_CNC2","200020_DP8","1","1","12"
"200020_CNC2_200020_DP6_walkway_1","200020_CNC2","200020_DP6","1","1","12"
"200020_CNC2_200020_DP7_walkway_1","200020_CNC2","200020_DP7","1","1","12"
"200020_DP10_200020_DP15_walkway_1","200020_DP10","200020_DP15","1","1","18"
"200020_DP11_200020_DP16_walkway_1","200020_DP11","200020_DP16","1","1","30"
"200020_ENT4_200020_DP12_walkway_1","200020_ENT4","200020_DP12","1","1","6"
"200020_DP12_200020_DP13_walkway_1","200020_DP12","200020_DP13","1","1","36"
"200020_DP13_200020_DP14_walkway_1","200020_DP13","200020_DP14","1","1","36"
"200020_DP14_200020_DP15_walkway_1","200020_DP14","200020_DP15","1","1","36"
"200020_DP15_200020_DP16_walkway_1","200020_DP15","200020_DP16","1","1","36"
"200020_DP16_200020_ENT5_walkway_1","200020_DP16","200020_ENT5","1","1","6"
"2000212_2000215_fare_gate_0","2000212","2000215","6","0","120"
"2000216_2000217_fare_gate_0","2000216","2000217","6","0","120"
"2000223_2000225_fare_gate_0","2000223","2000225","6","0","120"
"2000227_2000229_fare_gate_0","2000227","2000229","6","0","120"
"2000234_2000235_fare_gate_0","2000234","2000235","6","0","120"
"2000450_2000449_walkway_1","2000450","2000449","1","1","120"
"2000371_200040_DP2_elevator_1","2000371","200040_DP2","5","1","60"
"2000371_200040_DP2_stairs_1","2000371","200040_DP2","2","1","42"
"2000371_200040_DP10_stairs_1","2000371","200040_DP10","2","1","42"
"2000372_200040_DP3_elevator_1","2000372","200040_DP3","5","1","60"
"2000372_200040_DP3_stairs_1","2000372","200040_DP3","2","1","42"
"2000372_200040_DP11_stairs_1","2000372","200040_DP11","2","1","42"
"200040_ENT1_200040_DP1_stairs_1","200040_ENT1","200040_DP1","2","1","30"
"200040_ENT1_200040_DP1_elevator_1","200040_ENT1","200040_DP1","5","1","60"
"200040_DP1_200040_DP4_walkway_1","200040_DP1","200040_DP4","1","1","48"
"200040_DP1_200040_CNC1_fare_gate_0","200040_DP1","200040_CNC1","6","0","18"
"200040_CNC1_200040_DP1_exit_gate_0","200040_CNC1","200040_DP1","7","0","18"
"200040_CNC1_200040_DP2_walkway_1","200040_CNC1","200040_DP2","1","1","18"
"200040_CNC1_200040_DP3_walkway_1","200040_CNC1","200040_DP3","1","1","18"
"200040_ENT2_200040_DP4_stairs_1","200040_ENT2","200040_DP4","2","1","42"
"200040_ENT3_200040_DP5_stairs_1","200040_ENT3","200040_DP5","2","1","18"
"200040_ENT4_200040_DP6_stairs_1","200040_ENT4","200040_DP6","2","1","30"
"200040_ENT4_200040_DP6_escalator_1","200040_ENT4","200040_DP6","4","1","24"
"200040_DP4_200040_DP5_walkway_1","200040_DP4","200040_DP5","1","1","60"
"200040_DP4_200040_DP6_walkway_1","200040_DP4","200040_DP6","1","1","30"
"200040_ENT5_200040_DP8_stairs_1","200040_ENT5","200040_DP8","2","1","30"
"200040_ENT6_200040_DP7_stairs_1","200040_ENT6","200040_DP7","2","1","30"
"200040_ENT6_200040_DP7_escalator_1","200040_ENT6","200040_DP7","4","1","24"
"200040_DP7_200040_DP8_walkway_1","200040_DP7","200040_DP8","1","1","60"
"200040_DP8_200040_DP9_walkway_1","200040_DP8","200040_DP9","1","1","30"
"200040_DP9_200040_CNC2_fare_gate_0","200040_DP9","200040_CNC2","6","0","18"
"200040_CNC2_200040_DP9_exit_gate_0","200040_CNC2","200040_DP9","7","0","18"
"200040_CNC2_200040_DP10_walkway_1","200040_CNC2","200040_DP10","1","1","18"
"200040_CNC2_200040_DP11_walkway_1","200040_CNC2","200040_DP11","1","1","18"
"2000381_200050_DP3_stairs_1","2000381","200050_DP3","2","1","30"
"2000382_200050_DP3_stairs_1","2000382","200050_DP3","2","1","30"
"2000381_200050_DP3_elevator_1","2000381","200050_DP3","5","1","60"
"2000382_200050_DP3_elevator_1","2000382","200050_DP3","5","1","60"
"200045_200050_ENT1_walkway_1","200045","200050_ENT1","1","1","132"
"2000312_200050_ENT1_walkway_1","2000312","200050_ENT1","1","1","132"
"200057_200050_ENT1_walkway_1","200057","200050_ENT1","1","1","132"
"200078_200050_ENT1_walkway_1","200078","200050_ENT1","1","1","186"
"200050_ENT1_200050_DP1_stairs_1","200050_ENT1","200050_DP1","2","1","30"
"200050_ENT1_200050_DP1_elevator_1","200050_ENT1","200050_DP1","5","1","60"
"200050_DP1_200050_DP2_walkway_1","200050_DP1","200050_DP2","1","1","90"
"200050_DP2_200050_CNC_fare_gate_0","200050_DP2","200050_CNC","6","0","18"
"200050_CNC_200050_DP2_exit_gate_0","200050_CNC","200050_DP2","7","0","18"
"200050_CNC_200050_DP3_fare_gate_0","200050_CNC","200050_DP3","6","0","18"
"200050_DP3_200050_CNC_fare_gate_0","200050_DP3","200050_CNC","6","0","18"
"200050_DP3_200050_DP4_exit_gate_0","200050_DP3","200050_DP4","7","0","18"
